Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Trigram,Average_Cos_Similarity_Bigram,Average_Cos_Similarity_Score,Changed,Bug Id,Description,Duplicate_Bug_Ids
37737,569787.0,Babel,Website,RESOLVED,DUPLICATE,No access to Developer and Nightly Builds,0.01260681588133747,0.014990471719083652,0.03169519957539886,2020-12-17 10:38:43,569787.0,at   the link to  developer and nightly builds    displays a  connection failure  error page ,569782.0
37828,570004.0,Platform,UI,CLOSED,DUPLICATE,[Dark theme] Black text on black background,0.012252990682542084,0.01361832344158091,0.02581939339082046,2021-01-02 06:53:46,570004.0,created attachment   about window  all dialogs have same text and background color  system color theme is light ,569809.0
37848,570048.0,JDT,Core,CLOSED,DUPLICATE,Error saving workspace state,0.010322905327342185,0.013118334419118657,0.023921168237008614,2021-01-04 08:07:31,570048.0,created attachment   error log  probably related to jdk modules  ,569512.0
37905,570175.0,JDT,Core,CLOSED,DUPLICATE,Final field in conditional inside constructor not resolved,0.015280176825745844,0.018047276817693532,0.02694248101649872,2021-01-07 11:14:06,570175.0,public class dummy     public final boolean bool   false     public void foo      stringjoiner sj  new stringjoiner           bool is marked as  bool cannot be resolved to a variable   suggested quickfix is  change to bool   if  b  or  s  is changed to null the error is gone  only happens if bool is final and the constructor has more than   parameter ,569498.0
38287,570853.0,JDT,Core,CLOSED,DUPLICATE,[16] Incorrect implement the inherited abstract method error reported,0.010423623404138709,0.01342199891325301,0.023605095291736194,2021-02-15 07:51:51,570853.0,error reported incorrectly   the type r must implement the inherited abstract method record equals  for the code snippet below  record  r        public boolean equals         return true              ,571141.0
38359,570968.0,Platform,IDE,CLOSED,DUPLICATE,"Mistake in code org.eclipse.ui.navigator.resources.ResourceDropAdapterAssistant.performResourceMove(CommonDropAdapter, IResource[])",0.006797531009182893,0.008010050006056259,0.008254561192506003,2021-02-06 07:45:29,570968.0,line     field returnstatus checked before execution where it assigned   code      returnstatus   null      irunnablewithprogress checkop   monitor           try         refactoringstatus   refactoring checkallconditions          catch           returnstatus   workbenchnavigatorplugin createerrorstatus   ex                      if        return returnstatus       try        platformui getworkbench  getprogressservice  run         catch          return status cancel status        catch          return workbenchnavigatorplugin createerrorstatus   e          code ,570967.0
38566,571324.0,Passage,Operator,CLOSED,DUPLICATE,[Passage][Operator] encrypted icenses cannot be issued,0.01173563214397405,0.013426251387187354,0.02080379987488766,2021-03-03 02:34:53,571324.0,been run as executable product  operator does not have framework service and thus cannot find codec to encrypt a license or satelite data ,571325.0
38710,571595.0,Community,Website,CLOSED,DUPLICATE,Force https on download.eclipse.or and archive.eclipse.org,0.012725774869405026,0.014600152464512664,0.024817051881729967,2021-09-03 14:34:54,571595.0,download e o and archive e o still supports http  in fact  we don t even publish an hsts for those two  i think the time has come to send an hsts for those hosts  and redirect http to https ,575731.0
38829,571806.0,JDT,Core,VERIFIED,DUPLICATE,[16][record][compiler] internal -canonical bit set for non-record - investigate,0.006620470592731733,0.008409810738508387,0.018876037591304042,2021-11-11 06:01:44,571806.0,follow up of bug   comment     to investigate,576448.0
38850,571837.0,JDT,Core,CLOSED,DUPLICATE,Ternary operator with a boolean static final constant don't work furthermore when used in a Collection add,0.014205155320055259,0.01664137192878009,0.027791464910466444,2021-03-10 07:35:10,571837.0,i encounter a bug on the     version with this code    public class testbug     public static final boolean test   true    public void test      collection string  test   new linkedlist       test add           to resolve that i can declare the test as   public static final boolean test   boolean true   or   public static boolean test   true   or   string test   test    true     false   test add  ,569498.0
39089,572275.0,Community,CI-Jenkins,CLOSED,DUPLICATE,4.20 JDT UI Gerrits taking extremely long time,0.010791483212572719,0.01216341373248458,0.01875381846283454,2021-03-25 09:18:35,572275.0,jdt ui gerrits which used to take   mints    now have not yet finished after   hrs   ex    gerrit  ,571952.0
39092,572279.0,Passage,Releng,CLOSED,DUPLICATE,[Passage] publish lic.jetty feature,0.01492195095043601,0.01789477808615787,0.022552961041745798,2021-05-29 04:13:47,572279.0,org eclipse passage lic jetty feature should be available outside on passage product    thus it must be published by means of releng lic category,572281.0
39351,572779.0,EMF.Diffmerge,UI,CLOSED,DUPLICATE,Updating a comparison may raise an IllegalStateException,0.008713809672101858,0.009609038223606536,0.013476192668544678,2021-04-13 13:57:28,572779.0,see   ,572780.0
39378,572835.0,Passage,FLS,CLOSED,DUPLICATE,[Passage][FLS] reissue common-use license,0.015110344048341507,0.017637760214245637,0.02845567949366563,2021-04-16 05:17:16,572835.0,during       api breakage old licenses are not to be readable as they are  migration for personal licenses of previous versions are to be supplied    nevertheless  it ll be nice to have a license of modern type for passage own products ,572834.0
39422,572898.0,Community,GitHub,CLOSED,DUPLICATE,Move eclipse/che-workspace-client and eclipse/che-dashboard to eclipse-che organization,0.015520004903537298,0.0177471781063227,0.028226239417626944,2021-04-16 06:16:40,572898.0,to avoid github actions limits   che needs additional permissions for our openshift ci pr checks  che related repos are moving to eclipse che organization   it s time to move     dashboard and    workspace client  repos names should be untouched   it would be also great if these repos get default branch renaming  master    main  it should be done via github ui   renaming existing branches  i can create a separate ticket for branch renaming if needed   thanks ,571958.0
39466,572971.0,Community,Bugzilla,CLOSED,DUPLICATE,Bugzilla searches don't update,0.013259984238398389,0.015833258086742942,0.03143832912285078,2021-04-19 10:59:22,572971.0,for instance     seems to be stuck  it always give a list that starts with       with a changed time of             edt  even though there have been multiple comments on that bug since then         chfieldfrom    chfieldto now list id   order changeddate       product egit query format advanced,512408.0
39566,573172.0,JDT,Core,CLOSED,DUPLICATE,"[organize imports] ""Organize Imports"" very slow",0.014280323539051567,0.01640010616864236,0.028471706452031897,2021-11-04 09:46:06,573172.0,created attachment   thread dumps  on specific classes in our project   organize imports  takes very long to finish  for example  a     lines class takes   seconds on a core   machine  the time gets doubled on each repetition  so next  organize imports  call takes   seconds an so on  please see provided thread dump sequences  other bigger than   classes cause no problem ,509999.0
39611,573270.0,JDT,Core,CLOSED,DUPLICATE,ITerminalSymbols and PublicScanner are grossly out-of-date,0.012704673050995118,0.015007478995791248,0.022907834135697518,2021-09-20 14:53:41,573270.0,iterminalsymbols tokennameidentifier was deprecated   but is still used a few times  there are still warnings about this in toolfactory    suppresswarnings     references deprecated tokennameidentifier  i have no clue how to solve that    stephan can you look into this ,576117.0
39644,573333.0,EGit,UI,CLOSED,DUPLICATE,Allow to cherry-pick multiple commits,0.014160861362592592,0.01643881769884623,0.026092871321733515,2021-05-04 03:50:42,573333.0,command line git allows to specify multiple commits which shoulb be cherry picked  egit does not offer the context menu for cherry pick if multiple commits are selected in the history   would be nice to be able to select multiple commits for cherry pick ,495977.0
39708,573452.0,JDT,Core,VERIFIED,DUPLICATE,"Refactor -> rename accessor method removes ""()""",0.009786324090632398,0.0113216471333827,0.017490117164119807,2021-05-19 02:31:40,573452.0,public record r       private void           private void method      int a   comp    this comp              here            select comp in the line  this comp         refactor rename to    expected result   this    actual result     this  ,573496.0
39805,573609.0,4DIAC,4DIAC-IDE,CLOSED,DUPLICATE,display DWORD watch value in hex,0.01392910712380244,0.01564697778688531,0.022676214027087006,2021-09-05 15:07:12,573609.0,dword display value in online view  where  system explorer   workspace   online view  dword values are only interesting in hexadecimal view     ffff and not in decimal view     runtime delivers integer    what would make most sense  convert it to  word in watch module    show all anybit as hex   xxxx xxxx  ,573829.0
39810,573621.0,JDT,Core,VERIFIED,DUPLICATE,[content assist] completion shows 1 completion proposal processors requested. 0 completed; 1   pending.,0.013425909599917291,0.015851651949318663,0.023877378031977547,2021-08-19 02:58:24,573621.0,follow up of bug   comment    a slightly modified code    is given below  import java util objects  import java util function function   public class reproducehang       function string  object  field               private final int i   objects  requirenonnull     line     complete after                    public static void main            function string  object  localvar                   private final int i   objects requirenonnull          line                        on completion after objects  at line   gives  computing proposals     completion proposal processors requested    completed    pending  ,574912.0
40037,574013.0,Community,CI-Jenkins,CLOSED,DUPLICATE,SWTBot gerrit build randomly failing,0.014438367777035718,0.0169936175167969,0.02815889799910707,2021-06-07 12:35:16,574013.0,  gerrit  was reliably passing till may    but it is observed to be failing randomly since june    after some re trigger attempts  it passes  swtbot has ui tests  could you check whether there is any change in infra migration agents ,571952.0
40155,574222.0,z_Archived,LinuxTools,CLOSED,DUPLICATE,"Lttng ""Enable Events"" dialog can not display completely on windows host",0.010243861556098308,0.012369358931244766,0.021285745565751676,2022-01-13 14:52:51,574222.0,created attachment   cannot see ok button  lttng  enable events  dialog can not display completely on windows host,574223.0
40300,574506.0,Community,Project Management & Portal,CLOSED,DUPLICATE,GitLab repos don't show up on Developer Resources,0.011849763926840147,0.013994811576549894,0.02436609716262094,2021-06-28 10:25:54,574506.0,please see    coremodules  gitlab repos show up on the overview page  but not on the developer resources page  gerrit and github repos show up under developer resources   reference     issues    ,574505.0
40375,574648.0,Platform,SWT,CLOSED,DUPLICATE,[macOS] Typing <> in comment remains invisible for some time.,0.014671721978577355,0.016887038904170853,0.02788648925849939,2021-08-03 02:56:49,574648.0,since       typing some html inside a comment behaves very strange  i want to type  this method is only called by  b xyz  b     while typing  the     disappears and only reappears when i type on  contrary  typing code like   arraylist string  u   behaves normal   i have seen more temporary phenomenons while typing comment  but the     case is a steady one   joop ,574351.0
40753,575358.0,Community,CI-Jenkins,CLOSED,DUPLICATE,record JaCoCo coverage report for Parsson JIPP,0.006856833046326677,0.009544036760767408,0.018214548958853657,2021-08-16 05:10:47,575358.0,hello   could you please add record jacoco coverage report post build action for the parsson s jipp   thank you ,575369.0
40754,575359.0,Community,CI-Jenkins,CLOSED,DUPLICATE,record JaCoCo coverage report for Angus JIPP,0.006856833046326677,0.009544036760767408,0.018214548958853657,2021-08-16 05:15:52,575359.0,hello   could you please add record jacoco coverage report post build action for the angus  jipp   thank you ,575369.0
40959,575735.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Windows test machine attached to Releng JIPP is down,0.003260098406637827,0.0035817885473363995,0.005466754497659739,2021-09-01 03:31:24,575735.0,   windows   vnc  went offline just now,574091.0
41011,575811.0,JDT,Core,CLOSED,DUPLICATE,completion not find local variable,0.008467213963728269,0.00942699887444189,0.008814330863779274,2021-09-10 14:10:16,575811.0,created attachment   completion not proposal variable abcde  on eclipse build id       completion not find local variable  abcde  in this source   but find it i i do before the  if              private void sendinfo  throws exception       jsonbuilder js   new jsonbuilder       int abcde          js begin       js addokmsg       js beginobject        if            js addfield         js addfield         js addfield         js addfield    todo  recuperer conde langue abc completion not work here  see image        js addfield          js addfield         else         wsuser user   context getcurrentuser         js addfield         js addfield         js addfield         js addfield         js addfield         js addfield              js endobject       js end       servletio sendjson                    if i remove the   lines  it work            js addfield    todo  recuperer conde langue       js addfield          js addfield  ,574338.0
41015,575816.0,JDT,UI,CLOSED,DUPLICATE,Javadoc view does not display escaped Unicode characters,0.010288198199322935,0.013252206728318252,0.026304615477730636,2021-09-08 07:28:23,575816.0,the javadoc view does not display escaped unicode characters  for example          this is a right arrow        ,178702.0
41115,576010.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Must have push access to view collaborator permission - for github access by openmq-bot,0.013311161563905063,0.014943281704712335,0.0254533142662481,2021-09-16 05:28:50,576010.0,i noticed following    file indexing consoletext    at   build and test using jenkinsfile indexing console     it resulted in disabling   build and test using jenkinsfile view change requests job pr     for still open     openmq pull   ,576014.0
41160,576103.0,JDT,Debug,CLOSED,DUPLICATE,Wrong darkmode color for Breakpoint Condition editor,0.013273728466731426,0.015911040694958318,0.030178692821821607,2022-02-15 07:08:23,576103.0,created attachment   screenshot of issue  the breakpoint view condition editor section has wrong background color in dark mode ,531820.0
41226,576263.0,Platform,IDE,CLOSED,DUPLICATE,gtk_box_gadget_distribute: assertion 'size >= 0' failed in GtkScrollbar,0.01350466846389476,0.016239093675198914,0.019816560218505492,2021-10-01 10:41:06,576263.0,hello   with export gtk overlay scrolling    i get this dump  lots and lots of them    tk box gadget distribute  assertion  size       failed in gtkscrollbar code file gtkboxgadget c code func gtk box gadget distribute code line   glib domain gtk priority    audit loginuid    audit session    boot id    cap effective     cmdline  opt eclipse jee     r linux gtk eclipse  plugins org        comm java  exe  opt eclipse jee     r linux gtk eclipse plugins org eclipse justj openjdk hotspot jre full linux           jre bin java  gid    hostname me co uk  machine id    pid    source realtime timestamp    systemd cgroup  user slice user   slice session   scope  systemd invocation id    systemd owner uid    systemd session    systemd slice user   slice  systemd unit session   scope  systemd user slice   slice  transport journal  uid     cursor s   i   b   m   t   x     monotonic timestamp     realtime timestamp  ,538000.0
41281,576384.0,Community,CI-Jenkins,CLOSED,DUPLICATE,[EASE] JIPP provides just 1 executor,0.012314002953579104,0.01567311039943302,0.029805914480927884,2021-10-01 05:30:39,576384.0,my build jobs use a master job to trigger other jobs  this does not work anymore as it seems there is only   executor available anymore     job is reporting   still waiting to schedule task waiting for next available executor,575285.0
41319,576455.0,Platform,IDE,CLOSED,DUPLICATE,Show full class names in tabs,0.01360418222861777,0.015567633808618673,0.03130560308145782,2021-10-06 07:54:47,576455.0,current  not possible to show full class names in tabs expected  class names should be show fully   you can skip the  java part and save   characters ,194759.0
41375,576573.0,JDT,Core,CLOSED,DUPLICATE,no content assist for Class static method in conditional blocks,0.011974108352275581,0.013831267446971105,0.024221374060512994,2021-10-21 15:16:22,576573.0,related to   bug cgi id   no proposals  in try catch block  and before local variable  public static void test        object   foo   new object         if             try               thread               object bar   new object             catch                    todo  handle exception                  ,575631.0
41489,576820.0,JDT,Core,CLOSED,DUPLICATE,text block wrongly interpret \ character at line end when preceded by an escape sequence,0.01553823234153298,0.01881823323008158,0.02888475493253347,2021-10-21 18:44:03,576820.0,created attachment   test project  jdt compiler wrongly interpret   character at line end when preceded by an escape sequence   this test fail when run in ide but but pass when run by gradle      package test   import static org junit jupiter api assertions assertequals   import org junit jupiter api test   public class librarytest        test     public void testtextblock         var s           te   te      st                  jdk right behavior      assertequals                jdt incorrect behavior        assertequals                            test     public void           var s           te        te      st                  jdk right behavior      assertequals          jdt incorrect behavior      assertequals                        ,570719.0
41499,576848.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Scout JIPP: Waiting for next available executor,0.010010159747732318,0.013514174339577599,0.030649652753021128,2021-11-30 05:35:21,576848.0,all our jenkins jobs got stuck in status  waiting for next available executor       could you have a look at it   thank you,577166.0
41656,577177.0,Community,CI-Jenkins,CLOSED,DUPLICATE,che4z Jenkins can't find executors,0.008065368653095723,0.01163951405068503,0.02941289259278053,2021-11-10 06:40:25,577177.0,the   jenkins   has no available executors and therefore cannot run any job  could you help us with this   thanks  anton ,577166.0
41661,577183.0,Community,CI-Jenkins,CLOSED,DUPLICATE,ci job stuck https://ci.eclipse.org/che/job/che-docs-pipeline/job/master/,0.00850825576635055,0.010184125518535732,0.017895981648918226,2021-11-10 07:52:00,577183.0,it seems jobs in   docs pipeline wait forever for an executor  maybe related to jenkins   infra ,577166.0
41670,577200.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Trace Compass CI job hanging,0.014055234838101647,0.01811835395708873,0.031073457508851036,2021-11-11 03:46:39,577200.0,all ci jobs are hanging with the following message in the log   all nodes of label  tracecompass build  are offline,577166.0
41678,577213.0,Platform,Debug,CLOSED,DUPLICATE,Debug View Remains empty when opened before debugging,0.013515380768048492,0.014960148759999287,0.025377520716876288,2021-11-11 08:54:16,577213.0,created attachment   screenshot  build id         open debug view      launch debug   public class     public static void main  throws interruptedexception    thread sleep           debug view empty  nok     close debug view    open debug view    debug view normal  ok   with     i did not have that problem ,577212.0
41800,577470.0,Platform,SWT,CLOSED,DUPLICATE,9 JUnit failures noticed on Linux,0.009190562701254536,0.010601356785100028,0.016893189861151733,2021-11-25 11:29:14,577470.0,  junit failures noticed since below ibuild onwards         testresults php  not sure if below commit is causing the failures    id  ,577390.0
41816,577498.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Jobs are not starting on https://ci.eclipse.org/releng/,0.007509077795896853,0.00899112479400768,0.019186463891116237,2021-11-27 17:33:13,577498.0,there no new jobs getting triggered from releng jenkins instance  can you please take a look ,577166.0
41862,577589.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Jenkins no executors,0.009856161960302798,0.011776961186040307,0.021949329880030878,2021-12-02 10:04:31,577589.0,hello   it seems that jenkins can t spawn new executors  some jobs have been hanging for days   see    testing ,577166.0
41877,577625.0,RAP,RWT,RESOLVED,DUPLICATE,Scrolling for tablets,0.013814630066851708,0.016663275187712177,0.025462343399447238,2022-02-10 05:31:30,577625.0,strange web page behavior for tablet finger scrolling doesn t work in safari on the other hand  inside chrome for ipad works well  but both browsers have the same engine  check this issue for safari,565876.0
41922,577716.0,Community,CI-Jenkins,CLOSED,DUPLICATE,JIPP Help for Amlen - builds stuck,0.012615348561770837,0.01627665899080062,0.03208357696507647,2021-12-09 12:24:59,577716.0,all the builds kicked off from    are  waiting for next available executor  e g     console   this appears to be a repeat of    bug cgi id    ,577166.0
42045,577970.0,EGit,Core,CLOSED,DUPLICATE,Update to 6.1.0.202112202253 hides all branches with LFS support,0.01420613416051353,0.01607318022213741,0.026895855635909783,2021-12-27 02:34:33,577970.0,test steps   install egit         with optional lfs support import a git repository with some branches that have lfs resources and some that do not  ensure both work  checkout a branch with lfs files  update to egit         expected  visible branches are unchanged  actual  only non lfs branches are visible  git repository view shows a   no head   decoration for the repository ,577954.0
42142,514254.0,Oomph,Setup,CLOSED,DUPLICATE,Provide System Property to Disable Bundle Pool,0.01104360710196291,0.012683200724117175,0.02309320193583754,2017-03-27 11:11:44,514254.0,a property to enable disable the bundle pool functionality would be useful   one possible syntax would be   oomph setup bundle pool true false  this was already requested in    ,507594.0
42147,514485.0,CDT,cdt-refactoring,CLOSED,DUPLICATE,source->implement method : methods are not placed inside the namspace,0.013841209327683467,0.016416118011647652,0.019969100666249157,2020-01-25 05:27:22,514485.0,when i create a new class inside a namespace  type the declaration in the header  and then use  source  implement methods       the methods are placed outside of the namespace  e g     include  dummy h   namespace dummyspace         namespace dummyspace     void dummyspace  dummy  dummy       while i would expect   include  dummy h   namespace dummyspace    void dummy  dummy            namespace dummyspace      ps  sorry if this is at the wrong place  its my first time here,434677.0
42244,519599.0,Papyrus,Core,CLOSED,DUPLICATE,[Architecture Framework] Invalid preference category path,0.014329383417352062,0.01777555523663297,0.026237589423446464,2017-07-13 10:23:11,519599.0,tested on papyrus oxygen release and nightly  steps to reproduced window    preferences    papyrus    architecture context  result   following message invalid preference category path  org eclipse papyrus infra properties ui propertyview  ,516717.0
42314,522679.0,JDT,UI,CLOSED,DUPLICATE,[9] Configure > Create module-info.java generates an extra javadoc block,0.013766346515302655,0.017106872404963593,0.030442936062745708,2017-09-23 01:24:04,522679.0,  create a java   project   right click on it  configure   create module info java a new module info java is created with an extra javadoc block                       author username        module projectname    exports some package   ,519491.0
42370,527758.0,JDT,UI,CLOSED,DUPLICATE,Classes generated from method references are not displayed in type hierarchy,0.011458290659645898,0.01431532963758459,0.02639465693162851,2017-11-27 04:19:54,527758.0,created attachment   type hierarchy view  classes generated from method references are not displayed in type hierarchy  i would expected those classes to be displayed ,423123.0
42377,528131.0,PDE,UI,CLOSED,DUPLICATE,NPE when creating Feature project,0.010724148667109462,0.012064931155470582,0.017048924621024957,2017-12-05 04:30:37,528131.0,in my developer runtime workspace i ran into a npe  it happened when i created a new feature project and finished the wizard  it does not harm further  the feature editor opens   pdemultipagecontentoutlinemust not return a null selection   thread  main       assert isnotnull  line      assert isnotnull  line      selectionchangedevent  init   line      contentoutline  showpagerec  line      contentoutline showpagerec  line      contentoutline  partactivated  line      contentoutline partbroughttotop  line      pagebookview   partbroughttotop  line      workbenchpage   run  line      saferunner run  line      workbenchpage firepartbroughttotop  line      workbenchpage access    line      workbenchpage   partbroughttotop  line      partserviceimpl   run  line      saferunner run  line      partserviceimpl firepartbroughttotop  line      partserviceimpl access    line      partserviceimpl   handleevent  line      uieventhandler   run  line      uisynchronizer  syncexec  line      uisynchronizer syncexec  line      display syncexec  line          syncexec  line      uieventhandler handleevent  line      eventhandlerwrapper handleevent  line      eventhandlertracker dispatchevent  line      eventhandlertracker dispatchevent  line      eventmanager dispatchevent  line      listenerqueue k v e  dispatcheventsynchronous  line      eventadminimpl dispatchevent  line      eventadminimpl sendevent  line      eventcomponent sendevent  line      eventbroker send  line      uieventpublisher notifychanged  line      partstackimpl  enotify  line      partstackimpl  setselectedelement  line      modelserviceimpl showelementinwindow  line      modelserviceimpl bringtotop  line      partserviceimpl delegatebringtotop  line      partserviceimpl bringtotop  line      partserviceimpl showpart  line      workbenchpage busyopeneditor  line      workbenchpage access    line      workbenchpage   run  line      busyindicator showwhile  line      workbenchpage openeditor  line      workbenchpage openeditor  line      workbenchpage openeditor  line      createfeatureprojectoperation  openfeatureeditor  line      createfeatureprojectoperation  createfeature  line      createfeatureprojectoperation  execute  line      createfeatureprojectoperation  lambda    line        run  line  not available   workspace run  line      workspace run  line      createfeatureprojectoperation  run  line      modalcontext runincurrentthread  line      modalcontext run  line      wizarddialog run  line      newfeatureprojectwizard  performfinish  line      wizarddialog finishpressed  line      wizarddialog buttonpressed  line      wizarddialog  lambda    line        accept  line  not available   selectionlistener   widgetselected  line      typedlistener handleevent  line      eventtable sendevent  line      display sendevent  line      button  sendevent  line      button  sendevent  line      button  sendevent  line      button  notifylisteners  line      display rundeferredevents  line      display readanddispatch  line      wizarddialog  runeventloop  line      wizarddialog  open  line      newprojectaction run  line      newprojectaction  runwithevent  line      actioncontributionitem handlewidgetselection  line      actioncontributionitem lambda    line        handleevent  line  not available   eventtable sendevent  line      display sendevent  line      menuitem  sendevent  line      menuitem  sendevent  line      menuitem  sendevent  line      menuitem  notifylisteners  line      display rundeferredevents  line      display readanddispatch  line      partrenderingengine   run  line      realm runwithdefault  line      partrenderingengine run  line        createandrunui  line      workbench lambda    line        run  line  not available   realm runwithdefault  line      workbench createandrunworkbench  line      platformui createandrunworkbench  line      ideapplication start  line      eclipseapphandle run  line      eclipseapplauncher runapplication  line      eclipseapplauncher start  line      eclipsestarter run  line      eclipsestarter run  line      nativemethodaccessorimpl    line  not available  native method    nativemethodaccessorimpl invoke  line      delegatingmethodaccessorimpl invoke  line      method invoke  line      main invokeframework  line      main basicrun  line      main run  line      main main  line   ,528133.0
42471,533158.0,JDT,UI,CLOSED,DUPLICATE,[syntax highlighting] requires static is not highlighted correctly in module-info.java,0.0124408092113288,0.014718187405658193,0.027333994236178136,2018-04-03 07:14:49,533158.0,create a module info java file as follows   module x       requires static java compiler     the keyword  static  should be highlighted as a keyword  but it currently isn t  see also     html jls   html jls requiresmodifier,532735.0
42600,539326.0,Platform,IDE,RESOLVED,DUPLICATE,"""quot"" is not rendered in a ""Create a Hello World application"" cheat sheet",0.009428257972241259,0.010909019470556213,0.019219105363974847,2018-09-21 12:09:02,539326.0,created attachment   screenshot of a  create a hello world application  cheat sheet  see attachment,536693.0
42642,541641.0,4DIAC,General,CLOSED,DUPLICATE,Invalid DTD sys file,0.009270896435101428,0.012236509840917781,0.020020016986129693,2018-12-22 08:31:19,541641.0,the generated   sys file does not validate with the dtd    element  versioninfo     requires  date  attribute,541640.0
42673,544353.0,Platform,SWT,CLOSED,DUPLICATE,gtk warnings are coming when launching the eclipse.,0.010441736580175163,0.014698228650992025,0.031170406286268822,2019-02-12 09:37:05,544353.0,hi when i try to launch the eclipse from a rhel     machine   i get the gtk warnings on the console  please help in this to fix them   eclipse was opening and these errors are not stopping the eclipse to open  but they are annoying on the terminal   below is the version which we are using   eclipse ide for enterprise java developers   version        build id        and the rhel version is red hat enterprise linux server release                                                                                         below are the warnings on the terminal     glib critical        assertion  in    null  failed     glib critical        assertion  in    null  failed     gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate  org eclipse   logback configuration  logback config file   home ejugrak eclipse workspace  metadata  plugins org eclipse   logback configuration logback           xml    class path contains multiple   bindings     found binding in  bundleresource         org   impl staticloggerbinder class     found binding in  bundleresource         org   impl staticloggerbinder class     see    org codes html multiple bindings for an explanation     actual binding is of type  ch qos logback classic util contextselectorstaticbinder  org eclipse   logback configuration  initializing logback     gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate      gtk warning     allocating size to swtfixed   without calling gtk widget get preferred width height   how does the code know the size to allocate ,541256.0
42972,570013.0,Platform,UI,CLOSED,DUPLICATE,Icons not grayed out when debugging,0.006878254139895291,0.009015424844266415,0.012676167362530365,2021-01-02 02:57:57,570013.0,created attachment   video,569750.0
43193,529830.0,Platform,User Assistance,CLOSED,DUPLICATE,"[sonar] Resolve ""Possible null pointer dereference due to return value of called method""",0.005425877724245469,0.007051659300780104,0.01100869746096111,2018-01-15 12:47:19,529830.0,resolve problems related to the following query      rule findbugs   rule sev critical severity critical,529828.0
43316,540283.0,PDE,UI,CLOSED,DUPLICATE,"[sonar] Resolve ""Inefficient use of keySet iterator instead of entrySet iterator""",0.0036635349213404917,0.0044892007881417485,0.007074557192581116,2018-10-18 16:45:10,540283.0,resolve issues  performance   inefficient use of keyset iterator instead of entryset iterator   sonar query      rule findbugs   rule sev critical severity critical,528180.0
43600,511463.0,JDT,UI,CLOSED,DUPLICATE,extends open type by line number and method name,0.010471935616986226,0.01157996118055332,0.022234631946226803,2017-02-01 11:51:24,511463.0,open type with class name and  methodname can jump directly to method and class name plus  linenumber can jump directly to line ,221291.0
43701,513443.0,Platform,Search,CLOSED,DUPLICATE,Search view should support Expand All/Collapse All shortcuts,0.015144761069725211,0.01838742602831154,0.03176195139637375,2017-04-12 11:58:30,513443.0,for some of the actions in the search view s toolbar    there are keyboard shortcuts available   for expand all and collapse all  however  no shortcuts are bound  even though these commands have shortcuts in other views   ,503155.0
